%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
166, 1137.32, -94.74, 2720.67, 13841.26, 0.000, 0.000, 0.000, 14:10:26.369, 1554495026369
167, 426.75, -650.00, 2440.85, 13017.88, 0.000, 0.000, 0.000, 14:10:26.379, 1554495026379
168, 890.17, -517.58, 2206.27, 13803.00, 0.000, 0.000, 0.000, 14:10:26.379, 1554495026379
169, 1358.37, -32.98, 3000.14, 14263.14, 0.000, 0.000, 0.000, 14:10:26.380, 1554495026380
170, 514.65, -507.60, 3857.46, 14070.51, 0.000, 0.000, 0.000, 14:10:26.380, 1554495026380
171, 640.73, -630.71, 3562.91, 14376.93, 0.000, 0.000, 0.000, 14:10:26.394, 1554495026394
172, 1380.37, -134.54, 3309.73, 15318.47, 0.000, 0.000, 0.000, 14:10:26.394, 1554495026394
173, 793.60, -264.32, 4012.52, 14397.51, 0.000, 0.000, 0.000, 14:10:26.395, 1554495026395
174, 472.62, -684.45, 3962.11, 14152.11, 0.000, 0.000, 0.000, 14:10:26.395, 1554495026395
175, 1172.65, -319.73, 3040.44, 14189.19, 0.000, 0.000, 0.000, 14:10:26.456, 1554495026456
176, 1116.46, -77.34, 3702.47, 13864.65, 0.000, 0.000, 0.000, 14:10:26.456, 1554495026456
177, 432.67, -643.49, 3430.32, 12998.84, 0.000, 0.000, 0.000, 14:10:26.457, 1554495026457
178, 888.24, -505.23, 3176.11, 13810.94, 0.000, 0.000, 0.000, 14:10:26.457, 1554495026457
179, 1371.44, -0.73, 3967.09, 14288.12, 0.000, 0.000, 0.000, 14:10:26.458, 1554495026458
180, 524.14, -492.97, 4850.71, 14009.41, 0.000, 0.000, 0.000, 14:10:26.458, 1554495026458
181, 628.24, -615.43, 4570.28, 14436.74, 0.000, 0.000, 0.000, 14:10:26.458, 1554495026458
182, 1373.14, -137.06, 4252.06, 15335.01, 0.000, 0.000, 0.000, 14:10:26.459, 1554495026459
183, 777.38, -272.08, 5032.03, 14372.03, 0.000, 0.000, 0.000, 14:10:26.470, 1554495026470
184, 467.93, -672.69, 4956.31, 14135.49, 0.000, 0.000, 0.000, 14:10:26.470, 1554495026470
185, 1161.23, -306.93, 4003.33, 14161.37, 0.000, 0.000, 0.000, 14:10:26.471, 1554495026471
186, 1106.86, -62.96, 4720.97, 13866.60, 0.000, 0.000, 0.000, 14:10:26.471, 1554495026471
187, 400.89, -634.88, 4429.81, 13015.83, 0.000, 0.000, 0.000, 14:10:26.473, 1554495026473
188, 862.41, -500.29, 4134.64, 13752.23, 0.000, 0.000, 0.000, 14:10:26.473, 1554495026473
189, 1339.95, -5.71, 4956.21, 14281.98, 0.000, 0.000, 0.000, 14:10:26.473, 1554495026473
190, 486.45, -498.06, 5868.86, 14019.53, 0.000, 0.000, 0.000, 14:10:26.473, 1554495026473
191, 614.39, -620.34, 5536.88, 14362.84, 0.000, 0.000, 0.000, 14:10:26.483, 1554495026483
192, 1346.10, -128.88, 5229.51, 15332.37, 0.000, 0.000, 0.000, 14:10:26.483, 1554495026483
193, 745.06, -268.49, 6019.46, 15330.81, 0.000, 0.000, 0.000, 14:10:26.498, 1554495026498
194, 421.31, -681.91, 5927.77, 15108.34, 0.000, 0.000, 0.000, 14:10:26.498, 1554495026498
195, 1137.25, -325.19, 4954.16, 15133.89, 0.000, 0.000, 0.000, 14:10:26.514, 1554495026514
196, 1092.31, -75.27, 5685.81, 14812.06, 0.000, 0.000, 0.000, 14:10:26.514, 1554495026514
197, 374.09, -643.27, 5408.79, 13928.36, 0.000, 0.000, 0.000, 14:10:26.515, 1554495026515
198, 862.18, -517.75, 5093.63, 14727.86, 0.000, 0.000, 0.000, 14:10:26.515, 1554495026515
199, 1348.82, -12.21, 5926.51, 15232.92, 0.000, 0.000, 0.000, 14:10:26.529, 1554495026529
200, 450.94, -512.47, 6838.19, 14970.43, 0.000, 0.000, 0.000, 14:10:26.529, 1554495026529
0, 594.69, -633.65, -372.08, -330.53, 0.000, 0.000, 0.000, 14:10:26.530, 1554495026530
1, 1336.14, -136.41, -656.08, 643.40, 0.000, 0.000, 0.000, 14:10:26.543, 1554495026543
2, 744.10, -276.39, 146.63, 592.19, 0.000, 0.000, 0.000, 14:10:26.543, 1554495026543
3, 419.27, -701.91, 31.10, 378.38, 0.000, 0.000, 0.000, 14:10:26.559, 1554495026559
4, 1140.64, -340.47, -924.66, 456.97, 0.000, 0.000, 0.000, 14:10:26.559, 1554495026559
5, 1082.51, -92.19, -177.68, 107.22, 0.000, 0.000, 0.000, 14:10:26.560, 1554495026560
6, 351.45, -678.58, -491.65, -752.88, 0.000, 0.000, 0.000, 14:10:26.560, 1554495026560
7, 836.48, -532.59, -790.28, 41.62, 0.000, 0.000, 0.000, 14:10:26.573, 1554495026573
8, 1339.82, -35.63, 58.30, 537.34, 0.000, 0.000, 0.000, 14:10:26.573, 1554495026573
9, 448.69, -522.06, 969.64, 232.26, 0.000, 0.000, 0.000, 14:10:26.589, 1554495026589
10, 572.08, -638.34, 594.75, 618.84, 0.000, 0.000, 0.000, 14:10:26.589, 1554495026589
